Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,001s",PASSED
println(jsonString),,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:11,2022-08-31 10:35:12,"0,713s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:12,2022-08-31 10:35:14,"2,131s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:12,2022-08-31 10:35:12,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:12,2022-08-31 10:35:12,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:12,2022-08-31 10:35:14,"1,537s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,002s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,003s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,005s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,520s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:14,2022-08-31 10:35:16,"1,722s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:14,2022-08-31 10:35:14,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:14,2022-08-31 10:35:16,"1,450s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,001s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,002s",PASSED
println(jsonString),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,184s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:16,2022-08-31 10:35:18,"2,056s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:16,2022-08-31 10:35:16,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:16,2022-08-31 10:35:18,"1,615s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,010s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,060s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,020s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,283s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:18,2022-08-31 10:35:20,"1,193s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,010s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:18,2022-08-31 10:35:18,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:18,2022-08-31 10:35:19,"0,997s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,001s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,003s",PASSED
println(jsonString),,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:19,2022-08-31 10:35:19,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:19,2022-08-31 10:35:20,"0,127s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:20,2022-08-31 10:35:22,"2,221s",ERROR
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:20,2022-08-31 10:35:20,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:20,2022-08-31 10:35:20,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:20,2022-08-31 10:35:22,"2,054s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,001s",PASSED
println(jsonString),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,007s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,070s",ERROR
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:22,2022-08-31 10:35:24,"2,063s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,006s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:22,2022-08-31 10:35:22,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:22,2022-08-31 10:35:24,"1,517s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,006s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,001s",PASSED
println(jsonString),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,010s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:24,2022-08-31 10:35:24,"0,421s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:25,2022-08-31 10:35:26,"1,613s",ERROR
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:25,2022-08-31 10:35:25,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:25,2022-08-31 10:35:25,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:25,2022-08-31 10:35:26,"1,488s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,002s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,007s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:26,2022-08-31 10:35:26,"0,041s",ERROR
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:27,2022-08-31 10:35:30,"3,118s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:27,2022-08-31 10:35:27,"0,002s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:27,2022-08-31 10:35:27,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:27,2022-08-31 10:35:29,"2,435s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,001s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,006s",PASSED
println(jsonString),,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:29,2022-08-31 10:35:29,"0,005s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:29,2022-08-31 10:35:30,"0,490s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:30,2022-08-31 10:35:32,"1,645s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:30,2022-08-31 10:35:30,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:30,2022-08-31 10:35:30,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:30,2022-08-31 10:35:31,"1,358s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,001s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:31,2022-08-31 10:35:31,"0,009s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:31,2022-08-31 10:35:32,"0,157s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:32,2022-08-31 10:35:34,"1,884s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:32,2022-08-31 10:35:32,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:32,2022-08-31 10:35:32,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:32,2022-08-31 10:35:33,"1,623s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,002s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:33,2022-08-31 10:35:33,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:33,2022-08-31 10:35:34,"0,131s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:34,2022-08-31 10:35:36,"2,221s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:34,2022-08-31 10:35:34,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:34,2022-08-31 10:35:34,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:34,2022-08-31 10:35:35,"1,665s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,008s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:35,2022-08-31 10:35:35,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:35,2022-08-31 10:35:36,"0,092s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:36,2022-08-31 10:35:36,"0,004s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:36,2022-08-31 10:35:36,"0,365s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:36,2022-08-31 10:35:38,"1,907s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:36,2022-08-31 10:35:36,"0,030s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:36,2022-08-31 10:35:36,"0,005s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:36,2022-08-31 10:35:38,"1,382s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,001s",PASSED
println(jsonString),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,033s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:38,2022-08-31 10:35:38,"0,317s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:38,2022-08-31 10:35:40,"1,332s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:39,2022-08-31 10:35:39,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:39,2022-08-31 10:35:39,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:39,2022-08-31 10:35:40,"1,030s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,001s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,154s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:40,2022-08-31 10:35:42,"1,555s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:40,2022-08-31 10:35:40,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:40,2022-08-31 10:35:41,"1,234s",PASSED
